bird,session,pair,time,time_diff,resp_RI,resp_RR,reward_RI,reward_RR,time_since_last_reward_RI,time_since_last_reward_RR,visit_lenght_response_RI,visit_lenght_response_RR,responses_before_reward_RI,responses_before_reward_RR,visit_lenght_time_RI,visit_lenght_time_RR
P787,S88,9,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0
P787,S88,9,1639.38,1639.38,0,1,0,0,1639.38,1639.38,0,0.0,0,1,0.0,0.0
P787,S88,9,1639.64,0.2599999999999909,0,1,0,0,1639.64,1639.64,0,1.0,0,2,0.0,1.259999999999991
P787,S88,9,1639.81,0.16999999999984539,0,1,0,0,1639.81,1639.81,0,2.259999999999991,0,3,0.0,2.4299999999998363
P787,S88,9,1640.15,0.3400000000001455,0,1,0,0,1640.15,1640.15,0,3.4299999999998363,0,4,0.0,3.769999999999982
P787,S88,9,1640.29,0.13999999999987267,0,1,0,0,1640.29,1640.29,0,4.769999999999982,0,5,0.0,4.9099999999998545
P787,S88,9,1640.46,0.17000000000007276,0,1,0,0,1640.46,1640.46,0,5.9099999999998545,0,6,0.0,6.079999999999927
P787,S88,9,1640.68,0.22000000000002728,0,1,0,0,1640.68,1640.68,0,7.079999999999927,0,7,0.0,7.2999999999999545
P787,S88,9,1641.34,0.6599999999998545,0,1,0,0,1641.34,1641.34,0,8.299999999999955,0,8,0.0,8.959999999999809
P787,S88,9,1643.16,1.8200000000001637,1,0,0,0,1643.16,1643.16,0,0.0,1,8,0.0,0.0
P787,S88,9,1643.37,0.209999999999809,1,0,0,0,1643.37,1643.37,1,0.0,2,8,0.209999999999809,0.0
P787,S88,9,1643.56,0.19000000000005457,1,0,0,0,1643.56,1643.56,2,0.0,3,8,0.3999999999998636,0.0
P787,S88,9,1643.72,0.16000000000008185,1,0,0,0,1643.72,1643.72,3,0.0,4,8,0.5599999999999454,0.0
P787,S88,9,1643.9,0.18000000000006366,1,0,0,0,1643.9,1643.9,4,0.0,5,8,0.7400000000000091,0.0
P787,S88,9,1644.21,0.30999999999994543,1,0,0,0,1644.21,1644.21,5,0.0,6,8,1.0499999999999545,0.0
P787,S88,9,1645.16,0.9500000000000455,0,1,0,0,1645.16,1645.16,0,0.0,6,9,0.0,0.0
P787,S88,9,1645.44,0.2799999999999727,0,1,0,0,1645.44,1645.44,0,1.0,6,10,0.0,1.2799999999999727
P787,S88,9,1645.66,0.22000000000002728,0,1,0,0,1645.66,1645.66,0,2.2799999999999727,6,11,0.0,2.5
P787,S88,9,1645.96,0.2999999999999545,0,1,0,0,1645.96,1645.96,0,3.5,6,12,0.0,3.7999999999999545
P787,S88,9,1646.28,0.31999999999993634,0,1,0,0,1646.28,1646.28,0,4.7999999999999545,6,13,0.0,5.119999999999891
P787,S88,9,1646.59,0.30999999999994543,0,1,0,0,1646.59,1646.59,0,6.119999999999891,6,14,0.0,6.429999999999836
P787,S88,9,1646.89,0.3000000000001819,0,1,0,0,1646.89,1646.89,0,7.429999999999836,6,15,0.0,7.730000000000018
P787,S88,9,1647.15,0.2599999999999909,0,1,0,0,1647.15,1647.15,0,8.730000000000018,6,16,0.0,8.990000000000009
P787,S88,9,1647.51,0.35999999999989996,0,1,0,0,1647.51,1647.51,0,9.990000000000009,6,17,0.0,10.349999999999909
P787,S88,9,1647.8,0.2899999999999636,0,1,0,0,1647.8,1647.8,0,11.349999999999909,6,18,0.0,11.639999999999873
P787,S88,9,1648.1,0.2999999999999545,0,1,0,0,1648.1,1648.1,0,12.639999999999873,6,19,0.0,12.939999999999827
P787,S88,9,1648.47,0.37000000000011823,0,1,0,0,1648.47,1648.47,0,13.939999999999827,6,20,0.0,14.309999999999945
P787,S88,9,1649.49,1.0199999999999818,0,1,0,0,1649.49,1649.49,0,15.309999999999945,6,21,0.0,16.329999999999927
P787,S88,9,1650.06,0.5699999999999363,0,1,0,0,1650.06,1650.06,0,17.329999999999927,6,22,0.0,17.899999999999864
P787,S88,9,1650.4,0.3400000000001455,0,1,0,0,1650.4,1650.4,0,18.899999999999864,6,23,0.0,19.24000000000001
P787,S88,9,1650.66,0.2599999999999909,0,1,0,0,1650.66,1650.66,0,20.24000000000001,6,24,0.0,20.5
P787,S88,9,1651.04,0.37999999999988177,0,1,0,0,1651.04,1651.04,0,21.5,6,25,0.0,21.87999999999988
