bird,session,pair,time,time_diff,resp_RI,resp_RR,reward_RI,reward_RR,time_since_last_reward_RI,time_since_last_reward_RR,visit_lenght_response_RI,visit_lenght_response_RR,responses_before_reward_RI,responses_before_reward_RR,visit_lenght_time_RI,visit_lenght_time_RR
P498,S69,8,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0
P498,S69,8,395.79,395.79,1,0,0,0,395.79,395.79,0,0.0,1,0,0.0,0.0
P498,S69,8,397.37,1.579999999999984,1,0,0,0,397.37,397.37,1,0.0,2,0,1.579999999999984,0.0
P498,S69,8,397.75,0.37999999999999545,1,0,0,0,397.75,397.75,2,0.0,3,0,1.9599999999999795,0.0
P498,S69,8,399.21,1.4599999999999795,1,0,0,0,399.21,399.21,3,0.0,4,0,3.419999999999959,0.0
P498,S69,8,401.01,1.8000000000000114,1,0,0,0,401.01,401.01,4,0.0,5,0,5.21999999999997,0.0
P498,S69,8,402.53,1.5199999999999818,0,1,0,0,402.53,402.53,0,0.0,5,1,0.0,0.0
P498,S69,8,402.84,0.3100000000000023,0,1,0,0,402.84,402.84,0,1.0,5,2,0.0,1.3100000000000023
P498,S69,8,403.19,0.35000000000002274,0,1,0,0,403.19,403.19,0,2.3100000000000023,5,3,0.0,2.660000000000025
P498,S69,8,403.54,0.35000000000002274,0,1,0,0,403.54,403.54,0,3.660000000000025,5,4,0.0,4.010000000000048
P498,S69,8,403.91,0.37000000000000455,0,1,0,0,403.91,403.91,0,5.010000000000048,5,5,0.0,5.380000000000052
P498,S69,8,404.27,0.3599999999999568,0,1,0,0,404.27,404.27,0,6.380000000000052,5,6,0.0,6.740000000000009
P498,S69,8,404.61,0.34000000000003183,0,1,0,0,404.61,404.61,0,7.740000000000009,5,7,0.0,8.080000000000041
P498,S69,8,405.03,0.4199999999999591,0,1,0,0,405.03,405.03,0,9.080000000000041,5,8,0.0,9.5
P498,S69,8,405.38,0.35000000000002274,0,1,0,0,405.38,405.38,0,10.5,5,9,0.0,10.850000000000023
P498,S69,8,405.76,0.37999999999999545,0,1,0,0,405.76,405.76,0,11.850000000000023,5,10,0.0,12.230000000000018
P498,S69,8,406.17,0.410000000000025,0,1,0,0,406.17,406.17,0,13.230000000000018,5,11,0.0,13.640000000000043
