bird,session,pair,time,time_diff,resp_RI,resp_RR,reward_RI,reward_RR,time_since_last_reward_RI,time_since_last_reward_RR,visit_lenght_response_RI,visit_lenght_response_RR,responses_before_reward_RI,responses_before_reward_RR,visit_lenght_time_RI,visit_lenght_time_RR
P875,S55,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0
P875,S55,1,1457.31,1457.31,1,0,0,0,1457.31,1457.31,0,0.0,1,0,0.0,0.0
P875,S55,1,1459.92,2.6100000000001273,0,1,0,0,1459.92,1459.92,0,0.0,1,1,0.0,0.0
P875,S55,1,1460.24,0.31999999999993634,0,1,0,0,1460.24,1460.24,0,1.0,1,2,0.0,1.3199999999999363
P875,S55,1,1460.57,0.32999999999992724,0,1,0,0,1460.57,1460.57,0,2.3199999999999363,1,3,0.0,2.6499999999998636
P875,S55,1,1460.9,0.3300000000001546,0,1,0,0,1460.9,1460.9,0,3.6499999999998636,1,4,0.0,3.980000000000018
P875,S55,1,1461.18,0.2799999999999727,0,1,0,0,1461.18,1461.18,0,4.980000000000018,1,5,0.0,5.259999999999991
P875,S55,1,1461.54,0.35999999999989996,0,1,0,0,1461.54,1461.54,0,6.259999999999991,1,6,0.0,6.619999999999891
P875,S55,1,1461.85,0.30999999999994543,0,1,0,0,1461.85,1461.85,0,7.619999999999891,1,7,0.0,7.929999999999836
P875,S55,1,1462.21,0.36000000000012733,0,1,0,0,1462.21,1462.21,0,8.929999999999836,1,8,0.0,9.289999999999964
P875,S55,1,1462.52,0.30999999999994543,0,1,0,0,1462.52,1462.52,0,10.289999999999964,1,9,0.0,10.599999999999909
P875,S55,1,1462.86,0.33999999999991815,0,1,0,0,1462.86,1462.86,0,11.599999999999909,1,10,0.0,11.939999999999827
P875,S55,1,1463.18,0.3200000000001637,0,1,0,0,1463.18,1463.18,0,12.939999999999827,1,11,0.0,13.259999999999991
P875,S55,1,1463.52,0.33999999999991815,0,1,0,0,1463.52,1463.52,0,14.259999999999991,1,12,0.0,14.599999999999909
P875,S55,1,1463.84,0.31999999999993634,0,1,0,0,1463.84,1463.84,0,15.599999999999909,1,13,0.0,15.919999999999845
P875,S55,1,1464.17,0.3300000000001546,0,1,0,0,1464.17,1464.17,0,16.919999999999845,1,14,0.0,17.25
P875,S55,1,1464.48,0.30999999999994543,0,1,0,0,1464.48,1464.48,0,18.25,1,15,0.0,18.559999999999945
