bird,session,pair,time,time_diff,resp_RI,resp_RR,reward_RI,reward_RR,time_since_last_reward_RI,time_since_last_reward_RR,visit_lenght_response_RI,visit_lenght_response_RR,responses_before_reward_RI,responses_before_reward_RR,visit_lenght_time_RI,visit_lenght_time_RR
P168,S88,8,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0
P168,S88,8,1072.54,1072.54,0,1,0,0,1072.54,1072.54,0,0.0,0,1,0.0,0.0
P168,S88,8,1072.73,0.19000000000005457,0,1,0,0,1072.73,1072.73,0,1.0,0,2,0.0,1.1900000000000546
P168,S88,8,1072.84,0.10999999999989996,0,1,0,0,1072.84,1072.84,0,2.1900000000000546,0,3,0.0,2.2999999999999545
P168,S88,8,1072.84,0.10999999999989996,0,1,0,1,1072.9499999999998,0.0,0,3.2999999999999545,0,0,0.0,0.10999999999989996
P168,S88,8,1076.7,3.8600000000001273,0,1,0,0,1076.81,3.8600000000001273,0,0.0,0,1,0.0,0.0
P168,S88,8,1076.93,0.2300000000000182,0,1,0,0,1077.04,4.0900000000001455,0,1.0,0,2,0.0,1.2300000000000182
P168,S88,8,1077.09,0.15999999999985448,0,1,0,0,1077.1999999999998,4.25,0,2.230000000000018,0,3,0.0,2.3899999999998727
P168,S88,8,1077.31,0.22000000000002728,0,1,0,0,1077.4199999999998,4.470000000000027,0,3.3899999999998727,0,4,0.0,3.6099999999999
P168,S88,8,1077.75,0.44000000000005457,0,1,0,0,1077.86,4.910000000000082,0,4.6099999999999,0,5,0.0,5.0499999999999545
P168,S88,8,1078.05,0.2999999999999545,0,1,0,0,1078.1599999999999,5.210000000000036,0,6.0499999999999545,0,6,0.0,6.349999999999909
P168,S88,8,1078.51,0.4600000000000364,0,1,0,0,1078.62,5.670000000000073,0,7.349999999999909,0,7,0.0,7.809999999999945
P168,S88,8,1078.88,0.37000000000011823,0,1,0,0,1078.99,6.040000000000191,0,8.809999999999945,0,8,0.0,9.180000000000064
P168,S88,8,1078.95,0.06999999999993634,0,1,0,0,1079.06,6.110000000000127,0,10.180000000000064,0,9,0.0,10.25
P168,S88,8,1079.33,0.37999999999988177,0,1,0,0,1079.4399999999998,6.490000000000009,0,11.25,0,10,0.0,11.629999999999882
P168,S88,8,1079.41,0.08000000000015461,0,1,0,0,1079.52,6.570000000000164,0,12.629999999999882,0,11,0.0,12.710000000000036
P168,S88,8,1079.41,0.08000000000015461,0,1,0,1,1079.6000000000001,0.0,0,13.710000000000036,0,0,0.0,0.08000000000015461
P168,S88,8,1083.65,4.240000000000009,0,1,0,0,1083.8400000000001,4.240000000000009,0,0.0,0,1,0.0,0.0
P168,S88,8,1083.81,0.15999999999985448,0,1,0,0,1084.0,4.399999999999864,0,1.0,0,2,0.0,1.1599999999998545
P168,S88,8,1084.19,0.38000000000010914,0,1,0,0,1084.38,4.779999999999973,0,2.1599999999998545,0,3,0.0,2.5399999999999636
P168,S88,8,1084.31,0.11999999999989086,0,1,0,0,1084.5,4.899999999999864,0,3.5399999999999636,0,4,0.0,3.6599999999998545
P168,S88,8,1084.42,0.11000000000012733,0,1,0,0,1084.6100000000001,5.009999999999991,0,4.6599999999998545,0,5,0.0,4.769999999999982
P168,S88,8,1084.49,0.06999999999993634,0,1,0,0,1084.68,5.079999999999927,0,5.769999999999982,0,6,0.0,5.839999999999918
P168,S88,8,1084.61,0.11999999999989086,0,1,0,0,1084.8,5.199999999999818,0,6.839999999999918,0,7,0.0,6.959999999999809
P168,S88,8,1084.72,0.11000000000012733,0,1,0,0,1084.91,5.309999999999945,0,7.959999999999809,0,8,0.0,8.069999999999936
P168,S88,8,1084.72,0.11000000000012733,0,1,0,1,1085.0200000000002,0.0,0,9.069999999999936,0,0,0.0,0.11000000000012733
P168,S88,8,1088.83,4.1099999999999,0,1,0,0,1089.13,4.1099999999999,0,0.0,0,1,0.0,0.0
P168,S88,8,1089.0,0.17000000000007276,0,1,0,0,1089.3000000000002,4.279999999999973,0,1.0,0,2,0.0,1.1700000000000728
P168,S88,8,1089.09,0.08999999999991815,0,1,0,0,1089.39,4.369999999999891,0,2.1700000000000728,0,3,0.0,2.259999999999991
P168,S88,8,1089.25,0.16000000000008185,0,1,0,0,1089.5500000000002,4.529999999999973,0,3.259999999999991,0,4,0.0,3.4200000000000728
P168,S88,8,1089.37,0.11999999999989086,0,1,0,0,1089.67,4.649999999999864,0,4.420000000000073,0,5,0.0,4.539999999999964
P168,S88,8,1089.49,0.12000000000011823,0,1,0,0,1089.7900000000002,4.769999999999982,0,5.539999999999964,0,6,0.0,5.660000000000082
P168,S88,8,1089.59,0.09999999999990905,0,1,0,0,1089.89,4.869999999999891,0,6.660000000000082,0,7,0.0,6.759999999999991
P168,S88,8,1090.08,0.4900000000000091,0,1,0,0,1090.38,5.3599999999999,0,7.759999999999991,0,8,0.0,8.25
P168,S88,8,1090.26,0.18000000000006366,0,1,0,0,1090.5600000000002,5.539999999999964,0,9.25,0,9,0.0,9.430000000000064
P168,S88,8,1090.42,0.16000000000008185,0,1,0,0,1090.7200000000003,5.7000000000000455,0,10.430000000000064,0,10,0.0,10.590000000000146
P168,S88,8,1090.53,0.10999999999989996,0,1,0,0,1090.8300000000002,5.809999999999945,0,11.590000000000146,0,11,0.0,11.700000000000045
P168,S88,8,1090.64,0.11000000000012733,0,1,0,0,1090.9400000000003,5.920000000000073,0,12.700000000000045,0,12,0.0,12.810000000000173
P168,S88,8,1090.76,0.11999999999989086,0,1,0,0,1091.0600000000002,6.039999999999964,0,13.810000000000173,0,13,0.0,13.930000000000064
P168,S88,8,1090.88,0.12000000000011823,0,1,0,0,1091.1800000000003,6.160000000000082,0,14.930000000000064,0,14,0.0,15.050000000000182
P168,S88,8,1090.99,0.10999999999989996,0,1,0,0,1091.2900000000002,6.269999999999982,0,16.050000000000182,0,15,0.0,16.160000000000082
P168,S88,8,1091.51,0.5199999999999818,0,1,0,0,1091.8100000000002,6.789999999999964,0,17.160000000000082,0,16,0.0,17.680000000000064
P168,S88,8,1092.04,0.5299999999999727,0,1,0,0,1092.3400000000001,7.319999999999936,0,18.680000000000064,0,17,0.0,19.210000000000036
P168,S88,8,1092.45,0.41000000000008185,0,1,0,0,1092.7500000000002,7.730000000000018,0,20.210000000000036,0,18,0.0,20.62000000000012
P168,S88,8,1092.92,0.4700000000000273,0,1,0,0,1093.2200000000003,8.200000000000045,0,21.62000000000012,0,19,0.0,22.090000000000146
P168,S88,8,1093.06,0.13999999999987267,0,1,0,0,1093.3600000000001,8.339999999999918,0,23.090000000000146,0,20,0.0,23.230000000000018
P168,S88,8,1093.43,0.37000000000011823,0,1,0,0,1093.7300000000002,8.710000000000036,0,24.230000000000018,0,21,0.0,24.600000000000136
P168,S88,8,1093.43,0.37000000000011823,0,1,0,1,1094.1000000000004,0.0,0,25.600000000000136,0,0,0.0,0.37000000000011823
P168,S88,8,1097.75,4.319999999999936,0,1,0,0,1098.4200000000003,4.319999999999936,0,0.0,0,1,0.0,0.0
P168,S88,8,1097.98,0.2300000000000182,0,1,0,0,1098.6500000000003,4.5499999999999545,0,1.0,0,2,0.0,1.2300000000000182
P168,S88,8,1098.1,0.11999999999989086,0,1,0,0,1098.7700000000002,4.669999999999845,0,2.230000000000018,0,3,0.0,2.349999999999909
P168,S88,8,1098.19,0.09000000000014552,0,1,0,0,1098.8600000000004,4.759999999999991,0,3.349999999999909,0,4,0.0,3.4400000000000546
P168,S88,8,1098.33,0.13999999999987267,0,1,0,0,1099.0000000000002,4.899999999999864,0,4.440000000000055,0,5,0.0,4.579999999999927
P168,S88,8,1098.43,0.10000000000013642,0,1,0,0,1099.1000000000004,5.0,0,5.579999999999927,0,6,0.0,5.680000000000064
P168,S88,8,1098.52,0.08999999999991815,0,1,0,0,1099.1900000000003,5.089999999999918,0,6.680000000000064,0,7,0.0,6.769999999999982
P168,S88,8,1098.64,0.12000000000011823,0,1,0,0,1099.3100000000004,5.210000000000036,0,7.769999999999982,0,8,0.0,7.8900000000001
P168,S88,8,1099.35,0.709999999999809,0,1,0,0,1100.0200000000002,5.919999999999845,0,8.8900000000001,0,9,0.0,9.599999999999909
P168,S88,8,1099.84,0.4900000000000091,0,1,0,0,1100.5100000000002,6.4099999999998545,0,10.599999999999909,0,10,0.0,11.089999999999918
P168,S88,8,1099.94,0.10000000000013642,0,1,0,0,1100.6100000000004,6.509999999999991,0,12.089999999999918,0,11,0.0,12.190000000000055
P168,S88,8,1100.09,0.14999999999986358,0,1,0,0,1100.7600000000002,6.6599999999998545,0,13.190000000000055,0,12,0.0,13.339999999999918
P168,S88,8,1100.18,0.09000000000014552,0,1,0,0,1100.8500000000004,6.75,0,14.339999999999918,0,13,0.0,14.430000000000064
P168,S88,8,1100.36,0.1799999999998363,0,1,0,0,1101.0300000000002,6.929999999999836,0,15.430000000000064,0,14,0.0,15.6099999999999
P168,S88,8,1100.45,0.09000000000014552,0,1,0,0,1101.1200000000003,7.019999999999982,0,16.6099999999999,0,15,0.0,16.700000000000045
P168,S88,8,1100.85,0.3999999999998636,0,1,0,0,1101.5200000000002,7.419999999999845,0,17.700000000000045,0,16,0.0,18.09999999999991
P168,S88,8,1101.28,0.43000000000006366,0,1,0,0,1101.9500000000003,7.849999999999909,0,19.09999999999991,0,17,0.0,19.529999999999973
P168,S88,8,1101.38,0.10000000000013642,0,1,0,0,1102.0500000000004,7.9500000000000455,0,20.529999999999973,0,18,0.0,20.63000000000011
P168,S88,8,1101.71,0.32999999999992724,0,1,0,0,1102.3800000000003,8.279999999999973,0,21.63000000000011,0,19,0.0,21.960000000000036
P168,S88,8,1102.21,0.5,0,1,0,0,1102.8800000000003,8.779999999999973,0,22.960000000000036,0,20,0.0,23.460000000000036
P168,S88,8,1102.61,0.3999999999998636,0,1,0,0,1103.2800000000002,9.179999999999836,0,24.460000000000036,0,21,0.0,24.8599999999999
P168,S88,8,1102.71,0.10000000000013642,0,1,0,0,1103.3800000000003,9.279999999999973,0,25.8599999999999,0,22,0.0,25.960000000000036
P168,S88,8,1103.05,0.33999999999991815,0,1,0,0,1103.7200000000003,9.61999999999989,0,26.960000000000036,0,23,0.0,27.299999999999955
